dise_id	dise_name	freq	hpo_id	hpo_name	mesh_id
231237	Delta-beta-thalassemia	Very frequent (99-80%)	HP:0001903	Anemia	D000740
231237	Delta-beta-thalassemia	Very frequent (99-80%)	HP:0001935	Microcytic anemia	C562385
231237	Delta-beta-thalassemia	Very frequent (99-80%)	HP:0011902	Abnormal hemoglobin	
231242	Hemoglobin C-beta-thalassemia syndrome	Very frequent (99-80%)	HP:0001744	Splenomegaly	D013163
231242	Hemoglobin C-beta-thalassemia syndrome	Very frequent (99-80%)	HP:0001903	Anemia	D000740
231242	Hemoglobin C-beta-thalassemia syndrome	Very frequent (99-80%)	HP:0001935	Microcytic anemia	C562385
231242	Hemoglobin C-beta-thalassemia syndrome	Very frequent (99-80%)	HP:0011902	Abnormal hemoglobin	
231249	Hemoglobin E-beta-thalassemia syndrome	Very frequent (99-80%)	HP:0001903	Anemia	D000740
231249	Hemoglobin E-beta-thalassemia syndrome	Very frequent (99-80%)	HP:0002721	Immunodeficiency	D007153
231249	Hemoglobin E-beta-thalassemia syndrome	Frequent (79-30%)	HP:0003281	Increased serum ferritin	
231249	Hemoglobin E-beta-thalassemia syndrome	Very frequent (99-80%)	HP:0011902	Abnormal hemoglobin	
231393	Beta-thalassemia-X-linked thrombocytopenia syndrome	Very frequent (99-80%)	HP:0001744	Splenomegaly	D013163
231393	Beta-thalassemia-X-linked thrombocytopenia syndrome	Very frequent (99-80%)	HP:0001873	Thrombocytopenia	D013921
231393	Beta-thalassemia-X-linked thrombocytopenia syndrome	Very frequent (99-80%)	HP:0001892	Abnormal bleeding	
231393	Beta-thalassemia-X-linked thrombocytopenia syndrome	Very frequent (99-80%)	HP:0001903	Anemia	D000740
231393	Beta-thalassemia-X-linked thrombocytopenia syndrome	Very frequent (99-80%)	HP:0011869	Abnormal platelet function	
231393	Beta-thalassemia-X-linked thrombocytopenia syndrome	Very frequent (99-80%)	HP:0011902	Abnormal hemoglobin	
231401	Alpha-thalassemia-myelodysplastic syndrome	Frequent (79-30%)	HP:0000978	Bruising susceptibility	D004438
231401	Alpha-thalassemia-myelodysplastic syndrome	Occasional (29-5%)	HP:0001744	Splenomegaly	D013163
231401	Alpha-thalassemia-myelodysplastic syndrome	Very frequent (99-80%)	HP:0001873	Thrombocytopenia	D013921
231401	Alpha-thalassemia-myelodysplastic syndrome	Very frequent (99-80%)	HP:0001875	Neutropenia	
231401	Alpha-thalassemia-myelodysplastic syndrome	Frequent (79-30%)	HP:0001892	Abnormal bleeding	
231401	Alpha-thalassemia-myelodysplastic syndrome	Very frequent (99-80%)	HP:0001935	Microcytic anemia	C562385
231401	Alpha-thalassemia-myelodysplastic syndrome	Frequent (79-30%)	HP:0002094	Dyspnea	D004417
231401	Alpha-thalassemia-myelodysplastic syndrome	Occasional (29-5%)	HP:0002488	Acute leukemia	
231401	Alpha-thalassemia-myelodysplastic syndrome	Occasional (29-5%)	HP:0002721	Immunodeficiency	D007153
231401	Alpha-thalassemia-myelodysplastic syndrome	Occasional (29-5%)	HP:0002863	Myelodysplasia	D009190
231401	Alpha-thalassemia-myelodysplastic syndrome	Very frequent (99-80%)	HP:0011903	Hemoglobin H	
231401	Alpha-thalassemia-myelodysplastic syndrome	Very frequent (99-80%)	HP:0012378	Fatigue	D005221
231568	Generalized dominant dystrophic epidermolysis bullosa	Occasional (29-5%)	HP:0000016	Urinary retention	D016055
231568	Generalized dominant dystrophic epidermolysis bullosa	Frequent (79-30%)	HP:0000670	Carious teeth	D003731
231568	Generalized dominant dystrophic epidermolysis bullosa	Frequent (79-30%)	HP:0001053	Hypopigmented skin patches	
231568	Generalized dominant dystrophic epidermolysis bullosa	Occasional (29-5%)	HP:0001056	Milia	
231568	Generalized dominant dystrophic epidermolysis bullosa	Frequent (79-30%)	HP:0001075	Atrophic scars	
231568	Generalized dominant dystrophic epidermolysis bullosa	Very frequent (99-80%)	HP:0001231	Abnormality of the fingernails	
231568	Generalized dominant dystrophic epidermolysis bullosa	Occasional (29-5%)	HP:0001903	Anemia	D000740
231568	Generalized dominant dystrophic epidermolysis bullosa	Occasional (29-5%)	HP:0002015	Dysphagia	D003680
231568	Generalized dominant dystrophic epidermolysis bullosa	Occasional (29-5%)	HP:0002043	Esophageal stricture	D004940
231568	Generalized dominant dystrophic epidermolysis bullosa	Frequent (79-30%)	HP:0004334	Dermal atrophy	
231568	Generalized dominant dystrophic epidermolysis bullosa	Very frequent (99-80%)	HP:0008388	Abnormality of the toenails	
231568	Generalized dominant dystrophic epidermolysis bullosa	Occasional (29-5%)	HP:0012227	Urethral stricture	D014525
231568	Generalized dominant dystrophic epidermolysis bullosa	Very frequent (99-80%)	HP:0100825	Cheilitis	D002613
231568	Generalized dominant dystrophic epidermolysis bullosa	Occasional (29-5%)	HP:0200020	Corneal erosion	
231568	Generalized dominant dystrophic epidermolysis bullosa	Very frequent (99-80%)	HP:0200037	Skin vesicle	
231580	Primary unilateral adrenal hyperplasia	Occasional (29-5%)	HP:0000360	Tinnitus	D014012
231580	Primary unilateral adrenal hyperplasia	Occasional (29-5%)	HP:0001324	Muscle weakness	D018908
231580	Primary unilateral adrenal hyperplasia	Occasional (29-5%)	HP:0001959	Polydipsia	D059606
231580	Primary unilateral adrenal hyperplasia	Occasional (29-5%)	HP:0002018	Nausea	D009325
231580	Primary unilateral adrenal hyperplasia	Occasional (29-5%)	HP:0002315	Headache	D006261
231580	Primary unilateral adrenal hyperplasia	Occasional (29-5%)	HP:0003394	Muscle cramps	D009120
231625	Adrenocortical carcinoma with pure aldosterone hypersecretion	Occasional (29-5%)	HP:0000360	Tinnitus	D014012
231625	Adrenocortical carcinoma with pure aldosterone hypersecretion	Very frequent (99-80%)	HP:0001324	Muscle weakness	D018908
231625	Adrenocortical carcinoma with pure aldosterone hypersecretion	Frequent (79-30%)	HP:0002018	Nausea	D009325
231625	Adrenocortical carcinoma with pure aldosterone hypersecretion	Occasional (29-5%)	HP:0002315	Headache	D006261
231625	Adrenocortical carcinoma with pure aldosterone hypersecretion	Frequent (79-30%)	HP:0003394	Muscle cramps	D009120
231625	Adrenocortical carcinoma with pure aldosterone hypersecretion	Frequent (79-30%)	HP:0003401	Paresthesia	D010292
231632	Ectopic aldosterone-producing tumor	Occasional (29-5%)	HP:0000360	Tinnitus	D014012
231632	Ectopic aldosterone-producing tumor	Occasional (29-5%)	HP:0001324	Muscle weakness	D018908
231632	Ectopic aldosterone-producing tumor	Occasional (29-5%)	HP:0002018	Nausea	D009325
231632	Ectopic aldosterone-producing tumor	Very frequent (99-80%)	HP:0002315	Headache	D006261
231720	Non-acquired combined pituitary hormone deficiency with spine abnormalities	Very frequent (99-80%)	HP:0000407	Sensorineural hearing impairment	D006319
231720	Non-acquired combined pituitary hormone deficiency with spine abnormalities	Very frequent (99-80%)	HP:0000470	Short neck	
231720	Non-acquired combined pituitary hormone deficiency with spine abnormalities	Very frequent (99-80%)	HP:0000824	Growth hormone deficiency	
231720	Non-acquired combined pituitary hormone deficiency with spine abnormalities	Very frequent (99-80%)	HP:0003423	Thoracolumbar kyphoscoliosis	
231720	Non-acquired combined pituitary hormone deficiency with spine abnormalities	Very frequent (99-80%)	HP:0004322	Short stature	
231720	Non-acquired combined pituitary hormone deficiency with spine abnormalities	Very frequent (99-80%)	HP:0008213	Gonadotropin deficiency	D007006
231720	Non-acquired combined pituitary hormone deficiency with spine abnormalities	Very frequent (99-80%)	HP:0008245	Pituitary hypothyroidism	
231720	Non-acquired combined pituitary hormone deficiency with spine abnormalities	Very frequent (99-80%)	HP:0010627	Anterior pituitary hypoplasia	
231720	Non-acquired combined pituitary hormone deficiency with spine abnormalities	Occasional (29-5%)	HP:0011748	Adrenocorticotropic hormone deficiency	C535668
231720	Non-acquired combined pituitary hormone deficiency with spine abnormalities	Very frequent (99-80%)	HP:0012287	Hypothalamic luteinizing hormone-releasing hormone deficiency	
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0000737	Irritability	
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0000750	Delayed speech and language development	D007805
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0001284	Areflexia	D012021
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0001290	Generalized hypotonia	
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0001308	Tongue fasciculations	D005207
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0002093	Respiratory insufficiency	D012131
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0002098	Respiratory distress	D004417
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0002151	Increased serum lactate	
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0002375	Hypokinesia	D018476
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0002376	Developmental regression	
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0002490	Increased CSF lactate	
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0003202	Skeletal muscle atrophy	D009133
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0003324	Generalized muscle weakness	
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0003390	Sensory axonal neuropathy	
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0003542	Increased serum pyruvate	
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0003557	Increased variability in muscle fiber diameter	
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0004305	Involuntary movements	
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0006829	Severe muscular hypotonia	
238329	Severe X-linked mitochondrial encephalomyopathy	Occasional (29-5%)	HP:0008872	Feeding difficulties in infancy	
238329	Severe X-linked mitochondrial encephalomyopathy	Frequent (79-30%)	HP:0009025	Increased connective tissue	
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0009830	Peripheral neuropathy	D010523
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0010994	Abnormality of the striatum	
238329	Severe X-linked mitochondrial encephalomyopathy	Very frequent (99-80%)	HP:0011343	Moderate global developmental delay	
238446	15q11q13 microduplication syndrome	Occasional (29-5%)	HP:0000256	Macrocephaly	
238446	15q11q13 microduplication syndrome	Occasional (29-5%)	HP:0000286	Epicanthus	
238446	15q11q13 microduplication syndrome	Occasional (29-5%)	HP:0000298	Mask-like facies	
238446	15q11q13 microduplication syndrome	Occasional (29-5%)	HP:0000494	Downslanted palpebral fissures	
238446	15q11q13 microduplication syndrome	Frequent (79-30%)	HP:0000717	Autism	D001321
238446	15q11q13 microduplication syndrome	Very frequent (99-80%)	HP:0000722	Obsessive-compulsive behavior	D003192
238446	15q11q13 microduplication syndrome	Very frequent (99-80%)	HP:0000722	Obsessive-compulsive behavior	D009771
238446	15q11q13 microduplication syndrome	Very frequent (99-80%)	HP:0000750	Delayed speech and language development	D007805
238446	15q11q13 microduplication syndrome	Very frequent (99-80%)	HP:0001249	Intellectual disability	D008607
238446	15q11q13 microduplication syndrome	Frequent (79-30%)	HP:0001250	Seizures	D004827
238446	15q11q13 microduplication syndrome	Frequent (79-30%)	HP:0001250	Seizures	D012640
238446	15q11q13 microduplication syndrome	Occasional (29-5%)	HP:0001251	Ataxia	D002524
238446	15q11q13 microduplication syndrome	Very frequent (99-80%)	HP:0001252	Muscular hypotonia	D009123
238446	15q11q13 microduplication syndrome	Very frequent (99-80%)	HP:0001263	Global developmental delay	
238446	15q11q13 microduplication syndrome	Frequent (79-30%)	HP:0002186	Apraxia	D001072
238446	15q11q13 microduplication syndrome	Frequent (79-30%)	HP:0004209	Clinodactyly of the 5th finger	
238446	15q11q13 microduplication syndrome	Occasional (29-5%)	HP:0004322	Short stature	
238446	15q11q13 microduplication syndrome	Occasional (29-5%)	HP:0005692	Joint hyperflexibility	
238446	15q11q13 microduplication syndrome	Occasional (29-5%)	HP:0006101	Finger syndactyly	
238446	15q11q13 microduplication syndrome	Very frequent (99-80%)	HP:0007018	Attention deficit hyperactivity disorder	D001289
238446	15q11q13 microduplication syndrome	Occasional (29-5%)	HP:0030680	Abnormality of cardiovascular system morphology	
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0001873	Thrombocytopenia	D013921
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0001875	Neutropenia	
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0001892	Abnormal bleeding	
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0001902	Giant platelets	
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0001933	Subcutaneous hemorrhage	
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0002090	Pneumonia	D011014
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0002098	Respiratory distress	D004417
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0003010	Prolonged bleeding time	
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0011883	Abnormal platelet granules	
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0012143	Abnormality of cells of the megakaryocyte lineage	
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0012418	Hypoxemia	D000860
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0040223	Pulmonary hemorrhage	
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0100658	Cellulitis	D002481
238459	SLC35A1-CDG	Very frequent (99-80%)	HP:0100658	Cellulitis	D017192
238468	Hypohidrotic ectodermal dysplasia	Frequent (79-30%)	HP:0012735	Cough	D003371
238578	Familial clubfoot due to 17q23.1q23.2 microduplication	Occasional (29-5%)	HP:0001385	Hip dysplasia	D006618
238578	Familial clubfoot due to 17q23.1q23.2 microduplication	Very frequent (99-80%)	HP:0001762	Talipes equinovarus	D003025
238578	Familial clubfoot due to 17q23.1q23.2 microduplication	Occasional (29-5%)	HP:0001800	Hypoplastic toenails	
238578	Familial clubfoot due to 17q23.1q23.2 microduplication	Frequent (79-30%)	HP:0004322	Short stature	
238606	Primary orthostatic tremor	Very frequent (99-80%)	HP:0001337	Tremor	D014202
238606	Primary orthostatic tremor	Frequent (79-30%)	HP:0003326	Myalgia	D063806
238606	Primary orthostatic tremor	Very frequent (99-80%)	HP:0003394	Muscle cramps	D009120
238750	4q21 microdeletion syndrome	Occasional (29-5%)	HP:0000365	Hearing impairment	D003638
238750	4q21 microdeletion syndrome	Occasional (29-5%)	HP:0000365	Hearing impairment	D034381
238750	4q21 microdeletion syndrome	Very frequent (99-80%)	HP:0000750	Delayed speech and language development	D007805
238750	4q21 microdeletion syndrome	Occasional (29-5%)	HP:0001250	Seizures	D012640
238750	4q21 microdeletion syndrome	Very frequent (99-80%)	HP:0001252	Muscular hypotonia	D009123
238750	4q21 microdeletion syndrome	Occasional (29-5%)	HP:0001337	Tremor	D014202
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0000076	Vesicoureteral reflux	D014718
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0000085	Horseshoe kidney	D000069337
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0000218	High palate	
238769	1q44 microdeletion syndrome	Very frequent (99-80%)	HP:0000233	Thin vermilion border	
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0000238	Hydrocephalus	D006849
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0000252	Microcephaly	
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0000286	Epicanthus	
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0000316	Hypertelorism	D006972
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0000319	Smooth philtrum	
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0000347	Micrognathia	D008844
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0000348	High forehead	
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0000384	Preauricular skin tag	
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0000486	Strabismus	D013285
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0000506	Telecanthus	C562941
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0000582	Upslanted palpebral fissure	
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0000664	Synophrys	
238769	1q44 microdeletion syndrome	Very frequent (99-80%)	HP:0000750	Delayed speech and language development	D007805
238769	1q44 microdeletion syndrome	Very frequent (99-80%)	HP:0001252	Muscular hypotonia	D009123
238769	1q44 microdeletion syndrome	Very frequent (99-80%)	HP:0001263	Global developmental delay	
238769	1q44 microdeletion syndrome	Very frequent (99-80%)	HP:0001274	Agenesis of corpus callosum	D061085
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0001510	Growth delay	
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0001671	Abnormality of the cardiac septa	D006343
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0002007	Frontal bossing	
238769	1q44 microdeletion syndrome	Very frequent (99-80%)	HP:0002069	Generalized tonic-clonic seizures	D012640
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0002119	Ventriculomegaly	
238769	1q44 microdeletion syndrome	Very frequent (99-80%)	HP:0002263	Exaggerated cupid's bow	
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0002566	Intestinal malrotation	C562456
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0002650	Scoliosis	D013121
238769	1q44 microdeletion syndrome	Frequent (79-30%)	HP:0004322	Short stature	
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0004422	Biparietal narrowing	
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0005487	Prominent metopic ridge	
238769	1q44 microdeletion syndrome	Occasional (29-5%)	HP:0007766	Optic disc hypoplasia	
238769	1q44 microdeletion syndrome	Very frequent (99-80%)	HP:0010864	Intellectual disability, severe	
243343	Dimethylglycine dehydrogenase deficiency	Very frequent (99-80%)	HP:0001939	Abnormality of metabolism/homeostasis	
243343	Dimethylglycine dehydrogenase deficiency	Very frequent (99-80%)	HP:0003236	Elevated serum creatine phosphokinase	
243343	Dimethylglycine dehydrogenase deficiency	Very frequent (99-80%)	HP:0003750	Increased muscle fatiguability	D018763
243343	Dimethylglycine dehydrogenase deficiency	Very frequent (99-80%)	HP:0012379	Abnormal enzyme/coenzyme activity	
244310	RFT1-CDG	Frequent (79-30%)	HP:0000252	Microcephaly	
244310	RFT1-CDG	Very frequent (99-80%)	HP:0000365	Hearing impairment	D003638
244310	RFT1-CDG	Very frequent (99-80%)	HP:0000365	Hearing impairment	D034381
244310	RFT1-CDG	Frequent (79-30%)	HP:0000505	Visual impairment	D014786
244310	RFT1-CDG	Frequent (79-30%)	HP:0000505	Visual impairment	D015354
244310	RFT1-CDG	Occasional (29-5%)	HP:0000932	Abnormality of the posterior cranial fossa	
244310	RFT1-CDG	Obligate (100%)	HP:0001250	Seizures	D004827
244310	RFT1-CDG	Obligate (100%)	HP:0001250	Seizures	D012640
244310	RFT1-CDG	Occasional (29-5%)	HP:0001251	Ataxia	D002524
244310	RFT1-CDG	Obligate (100%)	HP:0001252	Muscular hypotonia	D009123
244310	RFT1-CDG	Obligate (100%)	HP:0001263	Global developmental delay	
244310	RFT1-CDG	Frequent (79-30%)	HP:0001508	Failure to thrive	
244310	RFT1-CDG	Frequent (79-30%)	HP:0001892	Abnormal bleeding	
244310	RFT1-CDG	Frequent (79-30%)	HP:0001928	Abnormality of coagulation	D001778
244310	RFT1-CDG	Frequent (79-30%)	HP:0001928	Abnormality of coagulation	D006474
244310	RFT1-CDG	Frequent (79-30%)	HP:0001977	Abnormal thrombosis	
244310	RFT1-CDG	Occasional (29-5%)	HP:0002059	Cerebral atrophy	
244310	RFT1-CDG	Occasional (29-5%)	HP:0002120	Cerebral cortical atrophy	
244310	RFT1-CDG	Frequent (79-30%)	HP:0002240	Hepatomegaly	D006529
244310	RFT1-CDG	Occasional (29-5%)	HP:0002401	Stroke-like episode	
244310	RFT1-CDG	Very frequent (99-80%)	HP:0002804	Arthrogryposis multiplex congenita	D001176
244310	RFT1-CDG	Frequent (79-30%)	HP:0003186	Inverted nipples	
244310	RFT1-CDG	Frequent (79-30%)	HP:0004322	Short stature	
244310	RFT1-CDG	Occasional (29-5%)	HP:0007146	Bilateral basal ganglia lesions	
244310	RFT1-CDG	Frequent (79-30%)	HP:0011968	Feeding difficulties	
244310	RFT1-CDG	Occasional (29-5%)	HP:0030890	Hyperintensity of cerebral white matter on MRI	
247257	Inhalational anthrax	Frequent (79-30%)	HP:0001289	Confusion	D003221
247257	Inhalational anthrax	Very frequent (99-80%)	HP:0001945	Fever	D005334
247257	Inhalational anthrax	Frequent (79-30%)	HP:0002013	Vomiting	D014839
247257	Inhalational anthrax	Frequent (79-30%)	HP:0002094	Dyspnea	D004417
247257	Inhalational anthrax	Frequent (79-30%)	HP:0002098	Respiratory distress	D004417
247257	Inhalational anthrax	Very frequent (99-80%)	HP:0012378	Fatigue	D005221
247604	Juvenile primary lateral sclerosis	Occasional (29-5%)	HP:0000014	Abnormality of the bladder	
247604	Juvenile primary lateral sclerosis	Occasional (29-5%)	HP:0000763	Sensory neuropathy	
247604	Juvenile primary lateral sclerosis	Very frequent (99-80%)	HP:0001257	Spasticity	D009128
247604	Juvenile primary lateral sclerosis	Very frequent (99-80%)	HP:0001285	Spastic tetraparesis	
247604	Juvenile primary lateral sclerosis	Very frequent (99-80%)	HP:0001324	Muscle weakness	D018908
247604	Juvenile primary lateral sclerosis	Very frequent (99-80%)	HP:0001347	Hyperreflexia	D012021
247604	Juvenile primary lateral sclerosis	Frequent (79-30%)	HP:0002015	Dysphagia	D003680
247604	Juvenile primary lateral sclerosis	Very frequent (99-80%)	HP:0002064	Spastic gait	D020233
247604	Juvenile primary lateral sclerosis	Very frequent (99-80%)	HP:0002127	Abnormal upper motor neuron morphology	
247604	Juvenile primary lateral sclerosis	Very frequent (99-80%)	HP:0002141	Gait imbalance	
247604	Juvenile primary lateral sclerosis	Very frequent (99-80%)	HP:0002193	Pseudobulbar behavioral symptoms	
247604	Juvenile primary lateral sclerosis	Frequent (79-30%)	HP:0002371	Loss of speech	
247604	Juvenile primary lateral sclerosis	Frequent (79-30%)	HP:0002464	Spastic dysarthria	D004401
247604	Juvenile primary lateral sclerosis	Occasional (29-5%)	HP:0003202	Skeletal muscle atrophy	D009133
247604	Juvenile primary lateral sclerosis	Very frequent (99-80%)	HP:0007256	Abnormal pyramidal signs	
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Occasional (29-5%)	HP:0000093	Proteinuria	D011507
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Occasional (29-5%)	HP:0000112	Nephropathy	D007674
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0000488	Retinopathy	D012164
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Very frequent (99-80%)	HP:0000505	Visual impairment	D014786
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Very frequent (99-80%)	HP:0000505	Visual impairment	D015354
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0000529	Progressive visual loss	
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0000708	Behavioral abnormality	D000066553
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0000708	Behavioral abnormality	D001526
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Occasional (29-5%)	HP:0000790	Hematuria	D006417
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0001250	Seizures	D004827
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0001250	Seizures	D012640
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Occasional (29-5%)	HP:0001251	Ataxia	D002524
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0001260	Dysarthria	D004401
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0001268	Mental deterioration	D060825
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0001269	Hemiparesis	D010291
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0001297	Stroke	D020521
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Occasional (29-5%)	HP:0001413	Micronodular cirrhosis	
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0002076	Migraine	D008881
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0002186	Apraxia	D001072
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0002315	Headache	D006261
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Very frequent (99-80%)	HP:0002415	Leukodystrophy	
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Occasional (29-5%)	HP:0003474	Sensory impairment	D006987
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Very frequent (99-80%)	HP:0007042	Focal white matter lesions	
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Frequent (79-30%)	HP:0008046	Abnormality of the retinal vasculature	
247691	Retinal vasculopathy and cerebral leukoencephalopathy	Occasional (29-5%)	HP:0100820	Glomerulopathy	
247768	Müllerian aplasia and hyperandrogenism	Very frequent (99-80%)	HP:0000013	Hypoplasia of the uterus	
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0000104	Renal agenesis	
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0000137	Abnormality of the ovary	D010049
247768	Müllerian aplasia and hyperandrogenism	Very frequent (99-80%)	HP:0000142	Abnormality of the vagina	
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0000175	Cleft palate	D002972
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0000322	Short philtrum	
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0000411	Protruding ear	
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0000470	Short neck	
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0000574	Thick eyebrow	
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0000664	Synophrys	
247768	Müllerian aplasia and hyperandrogenism	Very frequent (99-80%)	HP:0000786	Primary amenorrhea	
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0000914	Shield chest	
247768	Müllerian aplasia and hyperandrogenism	Very frequent (99-80%)	HP:0001007	Hirsutism	D006628
247768	Müllerian aplasia and hyperandrogenism	Very frequent (99-80%)	HP:0001061	Acne	
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0001156	Brachydactyly	D059327
247768	Müllerian aplasia and hyperandrogenism	Frequent (79-30%)	HP:0001513	Obesity	D009765
247768	Müllerian aplasia and hyperandrogenism	Very frequent (99-80%)	HP:0002292	Frontal balding	D000505
247768	Müllerian aplasia and hyperandrogenism	Occasional (29-5%)	HP:0002967	Cubitus valgus	
247768	Müllerian aplasia and hyperandrogenism	Very frequent (99-80%)	HP:0004322	Short stature	
247768	Müllerian aplasia and hyperandrogenism	Very frequent (99-80%)	HP:0009890	High anterior hairline	
247768	Müllerian aplasia and hyperandrogenism	Very frequent (99-80%)	HP:0009937	Facial hirsutism	
247768	Müllerian aplasia and hyperandrogenism	Very frequent (99-80%)	HP:0030088	Increased serum testosterone level	
